Gene,Genotype(s),Therapeutic Area(s),Drug(s)
SLCO1B1,*33/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*33/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*33/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*34/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*34/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*34/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*34/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*36/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*36/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*36/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*36/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*37/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*37/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*37/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*37/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*38/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*38/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*38/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*38/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*39/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*39/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*39/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*39/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*40/*40,CARDIOVASCULAR SYSTEM DRUGS,"simvastatin, atorvastatin"
SLCO1B1,*40/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*40/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*40/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*40/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*41/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*41/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*41/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*41/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*42/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*42/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*42/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*42/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*43/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*43/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*43/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*43/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*44/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*44/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*44/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*44/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*45/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*45/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*45/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*45/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*46/*46,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*46/*47,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*46/*48,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*46/*49,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*47/*47,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*47/*48,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*47/*49,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*48/*48,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*48/*49,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*49/*49,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
